timestamp,sala,estado,temperatura,humedad,co2,mensaje
2025-05-01T08:55:36,Sala_3,WARNING,25.0,65.5,1170,"Medición registrada: T=25.0°C, H=65.5%, CO2=1170ppm"
2025-05-01T08:41:48,Sala_4,INFO,21.1,34.1,1116,"Medición registrada: T=21.1°C, H=34.1%, CO2=1116ppm"
2025-05-01T09:09:50,Sala_5,INFO,20.9,47.7,628,"Medición registrada: T=20.9°C, H=47.7%, CO2=628ppm"
2025-05-01T08:49:00,Sala_1,INFO,20.6,53.9,489,"Medición registrada: T=20.6°C, H=53.9%, CO2=489ppm"
2025-05-01T08:35:05,Sala_4,WARNING,22.8,63.8,654,"Medición registrada: T=22.8°C, H=63.8%, CO2=654ppm"
2025-05-01T09:03:18,Sala_3,WARNING,23.3,32.8,860,"Medición registrada: T=23.3°C, H=32.8%, CO2=860ppm"
2025-05-01T08:42:18,Sala_4,WARNING,24.5,46.9,721,"Medición registrada: T=24.5°C, H=46.9%, CO2=721ppm"
2025-05-01T09:10:40,Sala_2,INFO,25.9,54.4,727,"Medición registrada: T=25.9°C, H=54.4%, CO2=727ppm"
2025-05-01T08:35:25,Sala_2,INFO,24.4,51.5,830,"Medición registrada: T=24.4°C, H=51.5%, CO2=830ppm"
2025-05-01T09:03:54,Sala_4,WARNING,18.1,65.7,461,"Medición registrada: T=18.1°C, H=65.7%, CO2=461ppm"
2025-05-01T08:42:42,Sala_5,INFO,19.9,45.1,1120,"Medición registrada: T=19.9°C, H=45.1%, CO2=1120ppm"
2025-05-01T08:42:48,Sala_1,INFO,20.5,49.8,415,"Medición registrada: T=20.5°C, H=49.8%, CO2=415ppm"
2025-05-01T08:57:12,Sala_5,WARNING,25.9,33.0,1149,"Medición registrada: T=25.9°C, H=33.0%, CO2=1149ppm"
2025-05-01T09:11:40,Sala_5,INFO,24.0,58.5,726,"Medición registrada: T=24.0°C, H=58.5%, CO2=726ppm"
2025-05-01T08:50:17,Sala_5,INFO,20.0,40.6,1063,"Medición registrada: T=20.0°C, H=40.6%, CO2=1063ppm"
2025-05-01T08:57:36,Sala_2,INFO,25.5,30.4,1160,"Medición registrada: T=25.5°C, H=30.4%, CO2=1160ppm"
2025-05-01T09:12:10,Sala_4,INFO,19.3,40.7,1179,"Medición registrada: T=19.3°C, H=40.7%, CO2=1179ppm"
2025-05-01T08:43:24,Sala_3,INFO,21.0,44.5,1121,"Medición registrada: T=21.0°C, H=44.5%, CO2=1121ppm"
2025-05-01T08:50:45,Sala_4,INFO,23.8,61.6,1114,"Medición registrada: T=23.8°C, H=61.6%, CO2=1114ppm"
2025-05-01T08:36:20,Sala_1,WARNING,19.1,33.4,417,"Medición registrada: T=19.1°C, H=33.4%, CO2=417ppm"
2025-05-01T09:12:50,Sala_1,INFO,19.8,61.2,920,"Medición registrada: T=19.8°C, H=61.2%, CO2=920ppm"
2025-05-01T09:13:00,Sala_1,INFO,24.1,43.0,809,"Medición registrada: T=24.1°C, H=43.0%, CO2=809ppm"
2025-05-01T08:58:32,Sala_3,INFO,21.0,44.3,937,"Medición registrada: T=21.0°C, H=44.3%, CO2=937ppm"
2025-05-01T08:36:40,Sala_2,WARNING,19.3,66.1,592,"Medición registrada: T=19.3°C, H=66.1%, CO2=592ppm"
2025-05-01T08:44:06,Sala_4,INFO,18.6,60.8,1069,"Medición registrada: T=18.6°C, H=60.8%, CO2=1069ppm"
2025-05-01T09:06:18,Sala_5,INFO,24.8,40.0,915,"Medición registrada: T=24.8°C, H=40.0%, CO2=915ppm"
2025-05-01T08:59:04,Sala_3,ERROR,22.4,32.0,486,"Medición registrada: T=22.4°C, H=32.0%, CO2=486ppm"
2025-05-01T09:14:00,Sala_2,INFO,21.2,45.6,1052,"Medición registrada: T=21.2°C, H=45.6%, CO2=1052ppm"
2025-05-01T08:44:30,Sala_5,WARNING,22.4,52.4,614,"Medición registrada: T=22.4°C, H=52.4%, CO2=614ppm"
2025-05-01T08:44:36,Sala_5,ERROR,23.2,31.8,513,"Medición registrada: T=23.2°C, H=31.8%, CO2=513ppm"
2025-05-01T09:07:03,Sala_4,WARNING,19.3,54.2,488,"Medición registrada: T=19.3°C, H=54.2%, CO2=488ppm"
2025-05-01T08:44:48,Sala_2,INFO,18.7,42.4,492,"Medición registrada: T=18.7°C, H=42.4%, CO2=492ppm"
2025-05-01T08:44:54,Sala_1,WARNING,20.5,31.3,582,"Medición registrada: T=20.5°C, H=31.3%, CO2=582ppm"
2025-05-01T08:45:00,Sala_4,INFO,25.4,55.6,901,"Medición registrada: T=25.4°C, H=55.6%, CO2=901ppm"
2025-05-01T08:45:06,Sala_4,INFO,23.7,46.0,876,"Medición registrada: T=23.7°C, H=46.0%, CO2=876ppm"
2025-05-01T09:07:48,Sala_3,INFO,25.8,37.6,488,"Medición registrada: T=25.8°C, H=37.6%, CO2=488ppm"
2025-05-01T08:52:51,Sala_4,INFO,22.3,46.0,928,"Medición registrada: T=22.3°C, H=46.0%, CO2=928ppm"
2025-05-01T09:15:40,Sala_5,INFO,23.3,68.4,865,"Medición registrada: T=23.3°C, H=68.4%, CO2=865ppm"
2025-05-01T09:08:15,Sala_1,WARNING,22.2,55.7,856,"Medición registrada: T=22.2°C, H=55.7%, CO2=856ppm"
2025-05-01T08:53:12,Sala_2,INFO,23.7,38.8,423,"Medición registrada: T=23.7°C, H=38.8%, CO2=423ppm"
2025-05-01T08:53:19,Sala_3,WARNING,20.9,35.4,928,"Medición registrada: T=20.9°C, H=35.4%, CO2=928ppm"
2025-05-01T08:53:26,Sala_2,INFO,18.8,46.0,983,"Medición registrada: T=18.8°C, H=46.0%, CO2=983ppm"
2025-05-01T09:01:12,Sala_5,INFO,19.6,38.9,902,"Medición registrada: T=19.6°C, H=38.9%, CO2=902ppm"
2025-05-01T09:09:00,Sala_2,INFO,21.0,38.9,859,"Medición registrada: T=21.0°C, H=38.9%, CO2=859ppm"
2025-05-01T09:09:09,Sala_1,INFO,25.7,35.9,509,"Medición registrada: T=25.7°C, H=35.9%, CO2=509ppm"
2025-05-01T08:46:12,Sala_3,INFO,18.5,45.2,1171,"Medición registrada: T=18.5°C, H=45.2%, CO2=1171ppm"
2025-05-01T09:01:44,Sala_4,WARNING,23.0,31.9,965,"Medición registrada: T=23.0°C, H=31.9%, CO2=965ppm"
2025-05-01T08:38:40,Sala_1,INFO,19.0,30.9,352,"Medición registrada: T=19.0°C, H=30.9%, CO2=352ppm"
2025-05-01T08:38:45,Sala_1,INFO,20.7,63.9,565,"Medición registrada: T=20.7°C, H=63.9%, CO2=565ppm"
2025-05-01T09:09:54,Sala_2,INFO,21.9,69.3,834,"Medición registrada: T=21.9°C, H=69.3%, CO2=834ppm"
2025-05-01T08:38:55,Sala_2,INFO,21.1,56.3,833,"Medición registrada: T=21.1°C, H=56.3%, CO2=833ppm"
2025-05-01T09:10:12,Sala_1,INFO,23.6,65.2,378,"Medición registrada: T=23.6°C, H=65.2%, CO2=378ppm"
2025-05-01T09:18:10,Sala_5,INFO,23.2,62.7,988,"Medición registrada: T=23.2°C, H=62.7%, CO2=988ppm"
2025-05-01T09:18:20,Sala_3,INFO,21.1,57.4,907,"Medición registrada: T=21.1°C, H=57.4%, CO2=907ppm"
2025-05-01T09:10:39,Sala_1,INFO,25.1,52.2,813,"Medición registrada: T=25.1°C, H=52.2%, CO2=813ppm"
2025-05-01T08:39:20,Sala_5,INFO,18.1,32.8,524,"Medición registrada: T=18.1°C, H=32.8%, CO2=524ppm"
2025-05-01T08:39:25,Sala_4,INFO,24.3,48.2,1171,"Medición registrada: T=24.3°C, H=48.2%, CO2=1171ppm"
2025-05-01T08:39:30,Sala_2,INFO,22.1,48.4,1104,"Medición registrada: T=22.1°C, H=48.4%, CO2=1104ppm"
2025-05-01T09:19:10,Sala_5,INFO,25.4,31.5,614,"Medición registrada: T=25.4°C, H=31.5%, CO2=614ppm"
2025-05-01T08:47:36,Sala_4,INFO,19.9,40.0,639,"Medición registrada: T=19.9°C, H=40.0%, CO2=639ppm"
2025-05-01T09:19:30,Sala_4,INFO,24.6,56.4,582,"Medición registrada: T=24.6°C, H=56.4%, CO2=582ppm"
2025-05-01T09:19:40,Sala_4,WARNING,23.0,39.6,664,"Medición registrada: T=23.0°C, H=39.6%, CO2=664ppm"
2025-05-01T09:11:51,Sala_4,WARNING,26.0,37.5,491,"Medición registrada: T=26.0°C, H=37.5%, CO2=491ppm"
2025-05-01T09:04:00,Sala_4,WARNING,23.3,63.4,986,"Medición registrada: T=23.3°C, H=63.4%, CO2=986ppm"
2025-05-01T08:56:07,Sala_2,INFO,24.1,41.4,508,"Medición registrada: T=24.1°C, H=41.4%, CO2=508ppm"
2025-05-01T09:20:20,Sala_3,ERROR,21.8,68.1,635,"Medición registrada: T=21.8°C, H=68.1%, CO2=635ppm"
2025-05-01T09:04:24,Sala_5,INFO,25.2,36.1,690,"Medición registrada: T=25.2°C, H=36.1%, CO2=690ppm"
2025-05-01T09:12:36,Sala_4,INFO,25.0,54.8,534,"Medición registrada: T=25.0°C, H=54.8%, CO2=534ppm"
2025-05-01T08:40:25,Sala_5,INFO,24.2,57.5,927,"Medición registrada: T=24.2°C, H=57.5%, CO2=927ppm"
2025-05-01T08:48:36,Sala_2,INFO,25.5,62.7,1115,"Medición registrada: T=25.5°C, H=62.7%, CO2=1115ppm"
2025-05-01T09:04:56,Sala_2,INFO,24.8,46.9,755,"Medición registrada: T=24.8°C, H=46.9%, CO2=755ppm"
2025-05-01T09:21:20,Sala_4,ERROR,18.9,45.6,575,"Medición registrada: T=18.9°C, H=45.6%, CO2=575ppm"
2025-05-01T08:40:45,Sala_2,INFO,25.7,53.2,680,"Medición registrada: T=25.7°C, H=53.2%, CO2=680ppm"
2025-05-01T09:21:40,Sala_3,INFO,25.5,50.0,700,"Medición registrada: T=25.5°C, H=50.0%, CO2=700ppm"
2025-05-01T08:49:06,Sala_5,INFO,24.8,61.8,1002,"Medición registrada: T=24.8°C, H=61.8%, CO2=1002ppm"
2025-05-01T08:49:12,Sala_5,INFO,18.6,32.0,898,"Medición registrada: T=18.6°C, H=32.0%, CO2=898ppm"
2025-05-01T08:49:18,Sala_2,INFO,25.7,48.2,436,"Medición registrada: T=25.7°C, H=48.2%, CO2=436ppm"
2025-05-01T08:41:10,Sala_1,INFO,24.4,56.8,974,"Medición registrada: T=24.4°C, H=56.8%, CO2=974ppm"
2025-05-01T09:14:15,Sala_2,INFO,25.3,31.2,405,"Medición registrada: T=25.3°C, H=31.2%, CO2=405ppm"
2025-05-01T08:57:52,Sala_5,INFO,24.7,30.1,757,"Medición registrada: T=24.7°C, H=30.1%, CO2=757ppm"
2025-05-01T09:22:50,Sala_5,INFO,25.0,30.3,554,"Medición registrada: T=25.0°C, H=30.3%, CO2=554ppm"
2025-05-01T08:41:30,Sala_2,INFO,20.8,62.6,795,"Medición registrada: T=20.8°C, H=62.6%, CO2=795ppm"
2025-05-01T08:58:13,Sala_5,WARNING,19.5,52.9,617,"Medición registrada: T=19.5°C, H=52.9%, CO2=617ppm"
2025-05-01T08:58:20,Sala_3,WARNING,25.8,32.3,792,"Medición registrada: T=25.8°C, H=32.3%, CO2=792ppm"
2025-05-01T09:06:48,Sala_4,INFO,20.6,49.0,976,"Medición registrada: T=20.6°C, H=49.0%, CO2=976ppm"
2025-05-01T09:23:40,Sala_1,WARNING,20.9,48.3,791,"Medición registrada: T=20.9°C, H=48.3%, CO2=791ppm"
2025-05-01T09:23:50,Sala_4,INFO,19.1,62.9,1045,"Medición registrada: T=19.1°C, H=62.9%, CO2=1045ppm"
2025-05-01T08:42:00,Sala_3,WARNING,19.1,34.1,682,"Medición registrada: T=19.1°C, H=34.1%, CO2=682ppm"
2025-05-01T08:58:55,Sala_5,INFO,22.6,54.5,660,"Medición registrada: T=22.6°C, H=54.5%, CO2=660ppm"
2025-05-01T09:24:20,Sala_2,WARNING,23.3,49.3,890,"Medición registrada: T=23.3°C, H=49.3%, CO2=890ppm"
2025-05-01T09:07:36,Sala_4,ERROR,20.6,32.0,1149,"Medición registrada: T=20.6°C, H=32.0%, CO2=1149ppm"
2025-05-01T09:16:12,Sala_1,WARNING,23.2,33.3,702,"Medición registrada: T=23.2°C, H=33.3%, CO2=702ppm"
2025-05-01T09:07:52,Sala_2,INFO,18.9,66.8,1033,"Medición registrada: T=18.9°C, H=66.8%, CO2=1033ppm"
2025-05-01T09:16:30,Sala_1,WARNING,24.3,69.4,955,"Medición registrada: T=24.3°C, H=69.4%, CO2=955ppm"
2025-05-01T08:59:37,Sala_4,ERROR,22.4,45.6,436,"Medición registrada: T=22.4°C, H=45.6%, CO2=436ppm"
2025-05-01T08:51:12,Sala_1,INFO,20.9,37.6,544,"Medición registrada: T=20.9°C, H=37.6%, CO2=544ppm"
2025-05-01T08:59:51,Sala_5,INFO,24.0,61.7,916,"Medición registrada: T=24.0°C, H=61.7%, CO2=916ppm"
2025-05-01T09:08:32,Sala_4,INFO,23.0,41.8,1036,"Medición registrada: T=23.0°C, H=41.8%, CO2=1036ppm"
2025-05-01T09:25:50,Sala_4,INFO,22.4,59.4,964,"Medición registrada: T=22.4°C, H=59.4%, CO2=964ppm"
2025-05-01T09:00:12,Sala_5,WARNING,24.4,42.0,1168,"Medición registrada: T=24.4°C, H=42.0%, CO2=1168ppm"
2025-05-01T09:26:10,Sala_1,INFO,23.9,55.7,603,"Medición registrada: T=23.9°C, H=55.7%, CO2=603ppm"
2025-05-01T09:00:26,Sala_3,ERROR,24.6,50.2,778,"Medición registrada: T=24.6°C, H=50.2%, CO2=778ppm"
2025-05-01T08:51:54,Sala_2,INFO,18.9,67.4,782,"Medición registrada: T=18.9°C, H=67.4%, CO2=782ppm"
2025-05-01T09:26:40,Sala_4,INFO,20.9,41.4,1046,"Medición registrada: T=20.9°C, H=41.4%, CO2=1046ppm"
2025-05-01T09:00:47,Sala_2,WARNING,19.5,44.5,721,"Medición registrada: T=19.5°C, H=44.5%, CO2=721ppm"
2025-05-01T09:18:18,Sala_4,WARNING,22.1,36.1,361,"Medición registrada: T=22.1°C, H=36.1%, CO2=361ppm"
2025-05-01T08:43:35,Sala_1,INFO,21.9,41.7,738,"Medición registrada: T=21.9°C, H=41.7%, CO2=738ppm"
2025-05-01T08:52:24,Sala_3,WARNING,19.1,68.6,706,"Medición registrada: T=19.1°C, H=68.6%, CO2=706ppm"
2025-05-01T08:52:30,Sala_4,INFO,21.7,67.1,1055,"Medición registrada: T=21.7°C, H=67.1%, CO2=1055ppm"
2025-05-01T08:43:50,Sala_5,INFO,24.4,48.8,358,"Medición registrada: T=24.4°C, H=48.8%, CO2=358ppm"
2025-05-01T08:43:55,Sala_4,INFO,20.4,37.3,1002,"Medición registrada: T=20.4°C, H=37.3%, CO2=1002ppm"
2025-05-01T09:01:36,Sala_5,INFO,20.7,36.8,912,"Medición registrada: T=20.7°C, H=36.8%, CO2=912ppm"
2025-05-01T09:10:32,Sala_5,INFO,24.9,32.8,1097,"Medición registrada: T=24.9°C, H=32.8%, CO2=1097ppm"
2025-05-01T09:19:30,Sala_5,INFO,18.3,50.7,1082,"Medición registrada: T=18.3°C, H=50.7%, CO2=1082ppm"
2025-05-01T09:01:57,Sala_2,INFO,21.0,30.8,753,"Medición registrada: T=21.0°C, H=30.8%, CO2=753ppm"
2025-05-01T08:53:12,Sala_1,INFO,21.5,35.5,582,"Medición registrada: T=21.5°C, H=35.5%, CO2=582ppm"
2025-05-01T08:44:25,Sala_4,INFO,22.0,38.9,881,"Medición registrada: T=22.0°C, H=38.9%, CO2=881ppm"
2025-05-01T09:02:18,Sala_3,INFO,18.4,42.1,757,"Medición registrada: T=18.4°C, H=42.1%, CO2=757ppm"
2025-05-01T08:53:30,Sala_2,INFO,19.2,40.4,1091,"Medición registrada: T=19.2°C, H=40.4%, CO2=1091ppm"
2025-05-01T08:44:40,Sala_1,INFO,23.7,61.6,986,"Medición registrada: T=23.7°C, H=61.6%, CO2=986ppm"
2025-05-01T09:29:30,Sala_1,WARNING,22.1,61.0,434,"Medición registrada: T=22.1°C, H=61.0%, CO2=434ppm"
2025-05-01T09:11:44,Sala_4,WARNING,22.8,60.0,1119,"Medición registrada: T=22.8°C, H=60.0%, CO2=1119ppm"
2025-05-01T09:20:51,Sala_4,ERROR,24.4,63.0,641,"Medición registrada: T=24.4°C, H=63.0%, CO2=641ppm"
2025-05-01T08:54:00,Sala_4,INFO,20.6,66.5,970,"Medición registrada: T=20.6°C, H=66.5%, CO2=970ppm"
2025-05-01T09:30:10,Sala_5,WARNING,23.3,36.7,957,"Medición registrada: T=23.3°C, H=36.7%, CO2=957ppm"
2025-05-01T09:21:18,Sala_3,WARNING,19.4,54.8,705,"Medición registrada: T=19.4°C, H=54.8%, CO2=705ppm"
2025-05-01T09:03:21,Sala_5,INFO,19.7,48.5,1022,"Medición registrada: T=19.7°C, H=48.5%, CO2=1022ppm"
2025-05-01T08:45:20,Sala_2,INFO,23.2,36.0,597,"Medición registrada: T=23.2°C, H=36.0%, CO2=597ppm"
2025-05-01T09:21:45,Sala_5,INFO,18.7,34.3,629,"Medición registrada: T=18.7°C, H=34.3%, CO2=629ppm"
2025-05-01T09:31:00,Sala_3,WARNING,24.5,60.3,1172,"Medición registrada: T=24.5°C, H=60.3%, CO2=1172ppm"
2025-05-01T08:54:42,Sala_4,INFO,19.8,47.4,1100,"Medición registrada: T=19.8°C, H=47.4%, CO2=1100ppm"
2025-05-01T09:22:12,Sala_3,INFO,19.0,51.1,1057,"Medición registrada: T=19.0°C, H=51.1%, CO2=1057ppm"
2025-05-01T08:54:54,Sala_5,INFO,23.3,66.1,1177,"Medición registrada: T=23.3°C, H=66.1%, CO2=1177ppm"
2025-05-01T09:22:30,Sala_4,WARNING,18.3,59.0,766,"Medición registrada: T=18.3°C, H=59.0%, CO2=766ppm"
2025-05-01T08:45:55,Sala_4,INFO,23.7,67.5,1146,"Medición registrada: T=23.7°C, H=67.5%, CO2=1146ppm"
2025-05-01T09:13:36,Sala_5,WARNING,21.6,40.3,723,"Medición registrada: T=21.6°C, H=40.3%, CO2=723ppm"
2025-05-01T09:04:31,Sala_2,INFO,22.9,30.5,927,"Medición registrada: T=22.9°C, H=30.5%, CO2=927ppm"
2025-05-01T08:55:24,Sala_5,ERROR,21.1,67.9,550,"Medición registrada: T=21.1°C, H=67.9%, CO2=550ppm"
2025-05-01T08:55:30,Sala_4,INFO,22.5,65.7,959,"Medición registrada: T=22.5°C, H=65.7%, CO2=959ppm"
2025-05-01T08:55:36,Sala_1,INFO,18.0,31.2,358,"Medición registrada: T=18.0°C, H=31.2%, CO2=358ppm"
2025-05-01T09:04:59,Sala_3,WARNING,25.8,59.4,512,"Medición registrada: T=25.8°C, H=59.4%, CO2=512ppm"
2025-05-01T08:55:48,Sala_5,INFO,19.3,61.6,649,"Medición registrada: T=19.3°C, H=61.6%, CO2=649ppm"
2025-05-01T09:14:32,Sala_3,INFO,23.6,32.7,469,"Medición registrada: T=23.6°C, H=32.7%, CO2=469ppm"
2025-05-01T09:33:20,Sala_3,INFO,22.4,56.7,506,"Medición registrada: T=22.4°C, H=56.7%, CO2=506ppm"
2025-05-01T09:24:09,Sala_3,INFO,22.1,66.4,775,"Medición registrada: T=22.1°C, H=66.4%, CO2=775ppm"
2025-05-01T08:56:12,Sala_5,INFO,18.3,65.9,1189,"Medición registrada: T=18.3°C, H=65.9%, CO2=1189ppm"
2025-05-01T09:24:27,Sala_4,ERROR,25.8,44.4,994,"Medición registrada: T=25.8°C, H=44.4%, CO2=994ppm"
2025-05-01T08:56:24,Sala_1,WARNING,23.3,46.9,1056,"Medición registrada: T=23.3°C, H=46.9%, CO2=1056ppm"
2025-05-01T09:05:55,Sala_1,INFO,25.5,57.0,567,"Medición registrada: T=25.5°C, H=57.0%, CO2=567ppm"
2025-05-01T09:34:20,Sala_3,INFO,20.2,41.1,1109,"Medición registrada: T=20.2°C, H=41.1%, CO2=1109ppm"
2025-05-01T08:56:42,Sala_1,INFO,25.5,34.6,695,"Medición registrada: T=25.5°C, H=34.6%, CO2=695ppm"
2025-05-01T09:15:44,Sala_2,INFO,22.3,54.3,760,"Medición registrada: T=22.3°C, H=54.3%, CO2=760ppm"
2025-05-01T08:56:54,Sala_5,WARNING,23.4,58.4,929,"Medición registrada: T=23.4°C, H=58.4%, CO2=929ppm"
2025-05-01T09:25:30,Sala_3,INFO,19.8,52.5,584,"Medición registrada: T=19.8°C, H=52.5%, CO2=584ppm"
2025-05-01T09:16:08,Sala_2,INFO,18.5,57.3,481,"Medición registrada: T=18.5°C, H=57.3%, CO2=481ppm"
2025-05-01T09:16:16,Sala_2,INFO,19.8,49.5,582,"Medición registrada: T=19.8°C, H=49.5%, CO2=582ppm"
2025-05-01T09:25:57,Sala_2,INFO,23.4,52.2,646,"Medición registrada: T=23.4°C, H=52.2%, CO2=646ppm"
2025-05-01T09:16:32,Sala_5,ERROR,18.5,36.7,1035,"Medición registrada: T=18.5°C, H=36.7%, CO2=1035ppm"
2025-05-01T09:26:15,Sala_1,INFO,22.2,43.0,1080,"Medición registrada: T=22.2°C, H=43.0%, CO2=1080ppm"
2025-05-01T09:07:12,Sala_5,INFO,19.9,45.6,851,"Medición registrada: T=19.9°C, H=45.6%, CO2=851ppm"
2025-05-01T09:07:19,Sala_4,INFO,21.2,69.5,785,"Medición registrada: T=21.2°C, H=69.5%, CO2=785ppm"
2025-05-01T08:57:48,Sala_3,INFO,19.6,57.8,971,"Medición registrada: T=19.6°C, H=57.8%, CO2=971ppm"
2025-05-01T09:36:30,Sala_5,INFO,23.3,62.5,949,"Medición registrada: T=23.3°C, H=62.5%, CO2=949ppm"
2025-05-01T09:07:40,Sala_3,INFO,19.2,62.1,554,"Medición registrada: T=19.2°C, H=62.1%, CO2=554ppm"
2025-05-01T09:17:28,Sala_4,WARNING,25.0,52.8,1031,"Medición registrada: T=25.0°C, H=52.8%, CO2=1031ppm"
2025-05-01T09:27:18,Sala_3,INFO,19.5,59.4,628,"Medición registrada: T=19.5°C, H=59.4%, CO2=628ppm"
2025-05-01T09:17:44,Sala_1,WARNING,20.7,34.2,479,"Medición registrada: T=20.7°C, H=34.2%, CO2=479ppm"
2025-05-01T09:37:20,Sala_2,INFO,19.6,49.6,938,"Medición registrada: T=19.6°C, H=49.6%, CO2=938ppm"
2025-05-01T08:48:45,Sala_3,INFO,19.1,58.4,853,"Medición registrada: T=19.1°C, H=58.4%, CO2=853ppm"
2025-05-01T09:08:22,Sala_5,INFO,22.9,42.8,1125,"Medición registrada: T=22.9°C, H=42.8%, CO2=1125ppm"
2025-05-01T09:08:29,Sala_2,INFO,25.1,45.6,828,"Medición registrada: T=25.1°C, H=45.6%, CO2=828ppm"
2025-05-01T09:08:36,Sala_4,ERROR,18.0,43.6,909,"Medición registrada: T=18.0°C, H=43.6%, CO2=909ppm"
2025-05-01T08:58:54,Sala_3,INFO,23.3,52.2,1101,"Medición registrada: T=23.3°C, H=52.2%, CO2=1101ppm"
2025-05-01T09:08:50,Sala_2,INFO,22.8,51.9,358,"Medición registrada: T=22.8°C, H=51.9%, CO2=358ppm"
2025-05-01T09:28:39,Sala_1,INFO,20.8,55.0,1104,"Medición registrada: T=20.8°C, H=55.0%, CO2=1104ppm"
2025-05-01T08:49:20,Sala_4,INFO,24.4,30.4,1014,"Medición registrada: T=24.4°C, H=30.4%, CO2=1014ppm"
2025-05-01T09:19:04,Sala_5,INFO,22.2,41.8,902,"Medición registrada: T=22.2°C, H=41.8%, CO2=902ppm"
2025-05-01T08:49:30,Sala_1,INFO,24.7,68.9,578,"Medición registrada: T=24.7°C, H=68.9%, CO2=578ppm"
2025-05-01T09:29:15,Sala_3,INFO,20.4,51.9,913,"Medición registrada: T=20.4°C, H=51.9%, CO2=913ppm"
2025-05-01T09:19:28,Sala_1,INFO,25.9,42.6,410,"Medición registrada: T=25.9°C, H=42.6%, CO2=410ppm"
2025-05-01T08:49:45,Sala_4,ERROR,23.9,50.5,1121,"Medición registrada: T=23.9°C, H=50.5%, CO2=1121ppm"
2025-05-01T08:59:48,Sala_4,INFO,18.6,56.2,1193,"Medición registrada: T=18.6°C, H=56.2%, CO2=1193ppm"
2025-05-01T08:59:54,Sala_4,INFO,20.7,43.4,704,"Medición registrada: T=20.7°C, H=43.4%, CO2=704ppm"
2025-05-01T08:50:00,Sala_2,INFO,21.6,52.7,500,"Medición registrada: T=21.6°C, H=52.7%, CO2=500ppm"
2025-05-01T09:20:08,Sala_3,INFO,24.3,68.6,1156,"Medición registrada: T=24.3°C, H=68.6%, CO2=1156ppm"
2025-05-01T09:40:20,Sala_5,INFO,20.5,42.9,796,"Medición registrada: T=20.5°C, H=42.9%, CO2=796ppm"
2025-05-01T09:30:27,Sala_4,WARNING,23.9,34.3,952,"Medición registrada: T=23.9°C, H=34.3%, CO2=952ppm"
2025-05-01T09:10:28,Sala_4,INFO,19.9,37.5,676,"Medición registrada: T=19.9°C, H=37.5%, CO2=676ppm"
2025-05-01T09:10:35,Sala_5,INFO,18.7,50.7,1160,"Medición registrada: T=18.7°C, H=50.7%, CO2=1160ppm"
2025-05-01T09:20:48,Sala_2,INFO,20.3,59.6,624,"Medición registrada: T=20.3°C, H=59.6%, CO2=624ppm"
2025-05-01T09:10:49,Sala_2,INFO,18.4,55.0,1189,"Medición registrada: T=18.4°C, H=55.0%, CO2=1189ppm"
2025-05-01T09:41:20,Sala_5,INFO,19.1,46.6,712,"Medición registrada: T=19.1°C, H=46.6%, CO2=712ppm"
2025-05-01T09:31:21,Sala_1,INFO,25.4,54.1,895,"Medición registrada: T=25.4°C, H=54.1%, CO2=895ppm"
2025-05-01T08:50:50,Sala_5,INFO,25.6,64.2,779,"Medición registrada: T=25.6°C, H=64.2%, CO2=779ppm"
2025-05-01T08:50:55,Sala_1,INFO,20.2,68.7,1051,"Medición registrada: T=20.2°C, H=68.7%, CO2=1051ppm"
2025-05-01T09:01:12,Sala_3,INFO,22.2,32.0,513,"Medición registrada: T=22.2°C, H=32.0%, CO2=513ppm"
2025-05-01T09:31:57,Sala_1,INFO,25.0,41.1,1077,"Medición registrada: T=25.0°C, H=41.1%, CO2=1077ppm"
2025-05-01T09:01:24,Sala_1,INFO,19.9,63.0,812,"Medición registrada: T=19.9°C, H=63.0%, CO2=812ppm"
2025-05-01T09:01:30,Sala_2,INFO,18.1,48.0,1095,"Medición registrada: T=18.1°C, H=48.0%, CO2=1095ppm"
2025-05-01T09:11:52,Sala_3,WARNING,23.2,37.0,717,"Medición registrada: T=23.2°C, H=37.0%, CO2=717ppm"
2025-05-01T09:42:50,Sala_4,ERROR,25.7,40.9,362,"Medición registrada: T=25.7°C, H=40.9%, CO2=362ppm"
2025-05-01T08:51:30,Sala_4,INFO,21.0,48.3,811,"Medición registrada: T=21.0°C, H=48.3%, CO2=811ppm"
2025-05-01T09:12:13,Sala_2,INFO,25.3,38.2,1143,"Medición registrada: T=25.3°C, H=38.2%, CO2=1143ppm"
2025-05-01T09:33:00,Sala_4,WARNING,22.4,39.6,837,"Medición registrada: T=22.4°C, H=39.6%, CO2=837ppm"
2025-05-01T08:51:45,Sala_4,INFO,21.9,41.2,765,"Medición registrada: T=21.9°C, H=41.2%, CO2=765ppm"
2025-05-01T09:22:56,Sala_5,WARNING,20.9,36.7,808,"Medición registrada: T=20.9°C, H=36.7%, CO2=808ppm"
2025-05-01T09:23:04,Sala_2,WARNING,23.5,35.5,1108,"Medición registrada: T=23.5°C, H=35.5%, CO2=1108ppm"
2025-05-01T08:52:00,Sala_3,INFO,21.3,68.2,846,"Medición registrada: T=21.3°C, H=68.2%, CO2=846ppm"
2025-05-01T09:12:55,Sala_4,WARNING,22.0,55.8,458,"Medición registrada: T=22.0°C, H=55.8%, CO2=458ppm"
